time,target-POS_X,target-POS_Y,target-POS_Z,target-ROT_X,target-ROT_Y,target-ROT_Z,target-ROT_W
57,0.5497545271344585,-0.12011805419746979,-0.24191930757914298,0.5161137807629462,0.7724188584808983,0.20563280167335315,-0.30775123597739
58,0.572232377720235,-0.1081033927471342,-0.24191930757914298,0.4379182641954058,0.8192874474288246,0.17447772744474258,-0.3264248688371673
59,0.5919343785386072,-0.09193437853860727,-0.24191930757914298,0.3555053553531891,0.8582658503899355,0.1416423373216111,-0.34195485176805823
60,0.6081033927471342,-0.07223237772023512,-0.24191930757914298,0.26966873559992566,0.8889786840359524,0.10744285406049477,-0.35419162254488595
61,0.6201180541974698,-0.049754527134458555,-0.24191930757914298,0.1812350585069092,0.9111301669895217,0.0722086373805375,-0.3630173343757703
62,0.6275166461879775,-0.025364637973564915,-0.24191930757914298,0.09105598872731001,0.924506968360568,0.036279012049349045,-0.3683469908311549
63,0.6094941213438934,0.0,-0.22781859247207237,0.0,-0.9752608866603579,0.0,0.2210570128958872
64,0.6065426931323201,0.025251082134900356,-0.22781859247207237,0.11322087836475683,-0.9686665214364851,0.025663152814902144,0.21956230445605052
65,0.5978475207564354,0.04914087189590924,-0.22781859247207237,0.2249106385782227,-0.9489726032419922,0.05097925551270785,0.215098392504041
66,0.5838773632096845,0.07038146453336905,-0.22781859247207237,0.33355886823549435,-0.9164454585358606,0.07560595123379553,0.2077256437912406
67,0.5653853553014533,0.08782777420027188,-0.22781859247207237,0.4376962864147445,-0.8715249611504478,0.09921020616523717,0.19754376209615826
68,0.5433684059645523,0.10053926582666602,-0.22781859247207237,0.5359146131811614,-0.8148185837525024,0.12147281325180395,0.18469043990186607
69,0.4452529393280534,0.09482469064886753,-0.22781859247207237,0.8446007031652061,-0.4876304433301791,0.19144098885254257,0.11052850644794363
70,0.4248605748319688,0.07964313777274896,-0.22781859247207237,0.895500254541878,-0.3862811038155753,0.20297810977984407,0.08755620994911789
71,0.4085189961958081,0.06016800272444366,-0.22781859247207237,0.9342897011921276,-0.2797079750308749,0.21177029997804972,0.06339986591199763
72,0.3971091821537066,0.037449195075356566,-0.22781859247207237,0.9604444823926808,-0.16935227571840591,0.21769866015758935,0.038386147449865946
73,0.3912462387339944,0.012711491626394157,-0.22781859247207237,0.973610899595906,-0.05670637739794554,0.22068301941704113,0.012853322194292225
74,0.3912462387339944,-0.012711491626394131,-0.22781859247207237,0.973610899595906,0.056706377397945415,0.22068301941704113,-0.012853322194292197
75,0.3971091821537066,-0.037449195075356545,-0.22781859247207237,0.9604444823926808,0.1693522757184058,0.21769866015758935,-0.038386147449865925
76,0.4085189961958081,-0.060168002724443635,-0.22781859247207237,0.9342897011921276,0.2797079750308748,0.21177029997804972,-0.0633998659119976
77,0.4248605748319688,-0.07964313777274894,-0.22781859247207237,0.895500254541878,0.3862811038155752,0.20297810977984407,-0.08755620994911786
78,0.4452529393280533,-0.09482469064886749,-0.22781859247207237,0.8446007031652062,0.48763044333017874,0.19144098885254257,-0.11052850644794354
79,0.46859673203571095,-0.1048942199076493,-0.22781859247207237,0.7822793761771214,0.5823854176209097,0.17731495696494196,-0.1320060945069326
80,0.4936334830477564,-0.10930887462035288,-0.22781859247207237,0.709379062613905,0.6692646282111173,0.1607910444653419,-0.15169852659204336
81,0.5190134546366088,-0.10783065960872562,-0.22781859247207237,0.6268856141571866,0.7470931828174545,0.14209270892379386,-0.16933949634137463
82,0.5433684059645523,-0.10053926582666603,-0.22781859247207237,0.5359146131811616,0.8148185837525022,0.12147281325180401,-0.184690439901866
83,0.5653853553014533,-0.0878277742002719,-0.22781859247207237,0.4376962864147447,0.8715249611504476,0.09921020616523721,-0.19754376209615826
84,0.5838773632096845,-0.07038146453336909,-0.22781859247207237,0.3335588682354945,0.9164454585358605,0.07560595123379557,-0.20772564379124056
85,0.5978475207564354,-0.04914087189590927,-0.22781859247207237,0.22491063857822285,0.9489726032419922,0.050979255512707884,-0.215098392504041
86,0.6065426931323201,-0.025251082134900387,-0.22781859247207237,0.11322087836475696,0.9686665214364851,0.02566315281490217,-0.21956230445605052
87,0.585632155556226,0.0,-0.22070966472369904,0.0,-0.9977798331680596,0.0,0.06659883274592107
88,0.5818277591503781,0.025240520946157075,-0.22070966472369904,0.14871136748025288,-0.9866354568223433,0.009926040957140092,0.06585497880977828
89,0.5707526072488128,0.048238310840046345,-0.22070966472369904,0.2941007687491343,-0.9534512747372301,0.019630350561586605,0.0636400334691017
90,0.5533907757004876,0.0669499151254571,-0.22070966472369904,0.432920444831051,-0.8989685667052913,0.028896150572665105,0.06000347494271507
91,0.5312849394296141,0.07971272564710771,-0.22070966472369904,0.5620693935549425,-0.8244043863939955,0.03751645832940171,0.05502653793886577
92,0.457183922221887,0.07415962209251246,-0.22070966472369904,0.8641026829073387,-0.4988899165840297,0.05767628102035859,0.03329941637296053
93,0.43722718808068567,0.05824465768590348,-0.22070966472369904,0.9288070536227404,-0.3645299063417496,0.06199510509352393,0.024331285777001013
94,0.42284809375246324,0.03715439984143173,-0.22070966472369904,0.9727634095676646,-0.22202690035933226,0.0649290609627273,0.014819634463022735
95,0.4153242848698983,0.012762810521650595,-0.22070966472369904,0.9949898383859935,-0.07456418031129579,0.06641260890206681,0.004976937003849292
96,0.4153242848698983,-0.012762810521650613,-0.22070966472369904,0.9949898383859935,0.07456418031129589,0.06641260890206681,-0.004976937003849299
97,0.42284809375246324,-0.03715439984143171,-0.22070966472369904,0.9727634095676646,0.22202690035933215,0.0649290609627273,-0.014819634463022728
98,0.43722718808068567,-0.05824465768590349,-0.22070966472369904,0.9288070536227404,0.3645299063417497,0.06199510509352393,-0.02433128577700102
99,0.45718392222188703,-0.07415962209251249,-0.22070966472369904,0.8641026829073385,0.49888991658403004,0.05767628102035858,-0.03329941637296055
100,0.4809450527689362,-0.08348517863206056,-0.22070966472369904,0.7800956861424876,0.6221055504805937,0.05206906413638385,-0.04152369303277726
101,0.506399298998724,-0.08539271068147805,-0.22070966472369904,0.6786626408185303,0.731424374377898,0.04529871040114069,-0.04882039900607898
102,0.5312849394296141,-0.07971272564710771,-0.22070966472369904,0.5620693935549422,0.8244043863939956,0.037516458329401696,-0.05502653793886578
103,0.5533907757004876,-0.06694991512545712,-0.22070966472369904,0.43292044483105113,0.8989685667052912,0.028896150572665112,-0.06000347494271506
104,0.5707526072488128,-0.04823831084004634,-0.22070966472369904,0.2941007687491343,0.9534512747372302,0.019630350561586605,-0.06364003346910171
105,0.5818277591503781,-0.025240520946157044,-0.22070966472369904,0.1487113674802527,0.9866354568223433,0.00992604095714008,-0.06585497880977828
106,0.5606637061435917,0.0,-0.21999999999999997,0.0,-1.0,0.0,6.123233995736766e-17
107,0.5554190531912437,0.024674152193381295,-0.21999999999999997,0.20791169081775931,-0.9781476007338057,1.2730919333264155e-17,5.989426641661592e-17
108,0.5405919424758371,0.0450819193148914,-0.21999999999999997,0.40673664307580015,-0.9135454576426009,2.4905436401935907e-17,5.593852602888076e-17
109,0.5187461161401378,0.05769461303047726,-0.21999999999999997,0.5877852522924731,-0.8090169943749475,3.599146639029983e-17,4.953800363085458e-17
110,0.46966814692820413,0.05253631060806457,-0.21999999999999997,0.8660254037844386,-0.5000000000000001,5.302876193624534e-17,3.0616169978683836e-17
111,0.45092203078806636,0.035657231820607524,-0.21999999999999997,0.9510565162951535,-0.30901699437494745,5.823541592445462e-17,1.8921833652170753e-17
112,0.44066194138402515,0.012612693715585876,-0.21999999999999997,0.9945218953682733,-0.10452846326765368,6.089690279223575e-17,6.4005223980261885e-18
113,0.44066194138402515,-0.012612693715585835,-0.21999999999999997,0.9945218953682734,0.10452846326765333,6.089690279223575e-17,-6.400522398026167e-18
114,0.45092203078806636,-0.03565723182060751,-0.21999999999999997,0.9510565162951536,0.30901699437494734,5.823541592445463e-17,-1.8921833652170747e-17
115,0.46966814692820413,-0.052536310608064546,-0.21999999999999997,0.8660254037844387,0.4999999999999998,5.3028761936245346e-17,-3.061616997868382e-17
116,0.4936589160206898,-0.06033138401398882,-0.21999999999999997,0.7431448254773945,0.6691306063588579,4.550449659119048e-17,-4.097243276444515e-17
117,0.5187461161401378,-0.057694613030477265,-0.21999999999999997,0.5877852522924732,0.8090169943749473,3.599146639029984e-17,-4.9538003630854574e-17
118,0.5405919424758371,-0.04508191931489143,-0.21999999999999997,0.40673664307580043,0.9135454576426008,2.4905436401935923e-17,-5.593852602888074e-17
119,0.5554190531912437,-0.024674152193381343,-0.21999999999999997,0.20791169081775973,0.9781476007338056,1.273091933326418e-17,-5.989426641661591e-17
120,0.5356637061435917,0.0,-0.21999999999999997,0.0,-1.0,0.0,6.123233995736766e-17
121,0.5252180484563781,0.025218048456378053,-0.21999999999999997,0.3826834323650898,-0.9238795325112867,2.3432602026631493e-17,5.657130561438501e-17
122,0.47478195154362196,0.025218048456378057,-0.21999999999999997,0.9238795325112867,-0.38268343236508984,5.657130561438501e-17,2.3432602026631496e-17
123,0.4643362938564083,4.367544357448142e-18,-0.21999999999999997,1.0,-6.123233995736766e-17,6.123233995736766e-17,3.749399456654644e-33
124,0.47478195154362196,-0.025218048456378053,-0.21999999999999997,0.9238795325112867,0.3826834323650897,5.657130561438501e-17,-2.3432602026631487e-17
125,0.5,-0.03566370614359174,-0.21999999999999997,0.7071067811865476,0.7071067811865475,4.329780281177467e-17,-4.329780281177466e-17
126,0.5252180484563781,-0.02521804845637806,-0.21999999999999997,0.3826834323650899,0.9238795325112867,2.34326020266315e-17,-5.657130561438501e-17
127,0.5106637061435917,0.0,-0.21999999999999997,0.0,-1.0,0.0,6.123233995736766e-17
128,0.4893362938564083,1.3059273595797561e-18,-0.21999999999999997,1.0,-6.123233995736766e-17,6.123233995736766e-17,3.749399456654644e-33
